liveness,tempo,energy,analysis_url,speechiness,mode,instrumentalness,key,duration_ms,id,name,popularity,uri,acousticness,track_href,time_signature,loudness,valence,type,danceability
0.179,130.968,0.966,https://api.spotify.com/v1/audio-analysis/30ibMGke7LYrw1dvCnbhOt,0.0353,1,0.00129,2,210661,30ibMGke7LYrw1dvCnbhOt,Silvery Sometimes (Ghosts),55,spotify:track:30ibMGke7LYrw1dvCnbhOt,4.73e-05,https://api.spotify.com/v1/tracks/30ibMGke7LYrw1dvCnbhOt,4,-1.018,0.468,audio_features,0.56
0.173,113.837,0.788,https://api.spotify.com/v1/audio-analysis/5cnouImxhCqfrgzl6oxIZX,0.0994,1,0,0,195053,5cnouImxhCqfrgzl6oxIZX,"Good Together - Recorded At Revolution Studios, Toronto",42,spotify:track:5cnouImxhCqfrgzl6oxIZX,0.0462,https://api.spotify.com/v1/tracks/5cnouImxhCqfrgzl6oxIZX,4,-5.757,0.384,audio_features,0.676
0.0501,94.968,0.895,https://api.spotify.com/v1/audio-analysis/4QtiVmuA88tPQiCOHZuQ5b,0.0589,0,0,1,201526,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",84,spotify:track:4QtiVmuA88tPQiCOHZuQ5b,0.165,https://api.spotify.com/v1/tracks/4QtiVmuA88tPQiCOHZuQ5b,4,-3.112,0.794,audio_features,0.792
0.0704,91.979,0.507,https://api.spotify.com/v1/audio-analysis/1fCz8XdLhSqUZoIpZjpg10,0.0754,0,0,6,207057,1fCz8XdLhSqUZoIpZjpg10,Body Talk,58,spotify:track:1fCz8XdLhSqUZoIpZjpg10,0.199,https://api.spotify.com/v1/tracks/1fCz8XdLhSqUZoIpZjpg10,4,-8.916,0.226,audio_features,0.789
0.228,111.934,0.728,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,0.0278,0,0,9,219973,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,64,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.0275,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,4,-4.02,0.375,audio_features,0.616
0.316,102.026,0.859,https://api.spotify.com/v1/audio-analysis/4wK7h7zTSF5VVv0ElRwQhy,0.0397,1,0,10,196389,4wK7h7zTSF5VVv0ElRwQhy,California,55,spotify:track:4wK7h7zTSF5VVv0ElRwQhy,0.00224,https://api.spotify.com/v1/tracks/4wK7h7zTSF5VVv0ElRwQhy,4,-2.287,0.772,audio_features,0.546
0.0594,119.96,0.749,https://api.spotify.com/v1/audio-analysis/1hdLDh0u8ywnNCYW8ytKp2,0.0404,1,0.00548,10,310388,1hdLDh0u8ywnNCYW8ytKp2,Ngiyesaba,46,spotify:track:1hdLDh0u8ywnNCYW8ytKp2,0.145,https://api.spotify.com/v1/tracks/1hdLDh0u8ywnNCYW8ytKp2,4,-7.505,0.304,audio_features,0.628
0.197,117.574,0.803,https://api.spotify.com/v1/audio-analysis/2sMwan7SfyX4wJ5xzcvcfP,0.379,1,0,11,191186,2sMwan7SfyX4wJ5xzcvcfP,Eagle,41,spotify:track:2sMwan7SfyX4wJ5xzcvcfP,0.0448,https://api.spotify.com/v1/tracks/2sMwan7SfyX4wJ5xzcvcfP,4,-3.445,0.385,audio_features,0.697
0.352,91.954,0.859,https://api.spotify.com/v1/audio-analysis/1CVEnTYdDbuIoiPqSIMObW,0.0474,1,0.000267,10,326427,1CVEnTYdDbuIoiPqSIMObW,Cumbia en la Playa,12,spotify:track:1CVEnTYdDbuIoiPqSIMObW,0.0146,https://api.spotify.com/v1/tracks/1CVEnTYdDbuIoiPqSIMObW,4,-3.573,0.439,audio_features,0.575
0.0692,125.076,0.73,https://api.spotify.com/v1/audio-analysis/3iCE1hPR56Q15v3sM3JEjW,0.0611,0,1.55e-05,4,193657,3iCE1hPR56Q15v3sM3JEjW,Ana,30,spotify:track:3iCE1hPR56Q15v3sM3JEjW,0.0636,https://api.spotify.com/v1/tracks/3iCE1hPR56Q15v3sM3JEjW,4,-6.094,0.681,audio_features,0.77
0.108,156.716,0.502,https://api.spotify.com/v1/audio-analysis/09R5jRQDyzlN5Bxpkoieqw,0.446,0,0,1,170893,09R5jRQDyzlN5Bxpkoieqw,Men Halaty,29,spotify:track:09R5jRQDyzlN5Bxpkoieqw,0.622,https://api.spotify.com/v1/tracks/09R5jRQDyzlN5Bxpkoieqw,3,-6.591,0.853,audio_features,0.65
0.279,79.702,0.546,https://api.spotify.com/v1/audio-analysis/74JnsMr52kOKK61Ox0ofle,0.305,1,4.9e-06,6,168714,74JnsMr52kOKK61Ox0ofle,Know My Name,42,spotify:track:74JnsMr52kOKK61Ox0ofle,0.21,https://api.spotify.com/v1/tracks/74JnsMr52kOKK61Ox0ofle,4,-6.664,0.511,audio_features,0.429
0.259,115.012,0.653,https://api.spotify.com/v1/audio-analysis/3MDwEZOtwmp1E28zmulphu,0.0307,1,0,0,194459,3MDwEZOtwmp1E28zmulphu,"Cars, Girls, and the Radio",15,spotify:track:3MDwEZOtwmp1E28zmulphu,0.00869,https://api.spotify.com/v1/tracks/3MDwEZOtwmp1E28zmulphu,4,-6.835,0.591,audio_features,0.628
0.0923,96.525,0.71,https://api.spotify.com/v1/audio-analysis/4LrHMXsXJf2zx1CTYsnOoF,0.0336,1,3.3e-05,7,218747,4LrHMXsXJf2zx1CTYsnOoF,El Embrujo,51,spotify:track:4LrHMXsXJf2zx1CTYsnOoF,0.177,https://api.spotify.com/v1/tracks/4LrHMXsXJf2zx1CTYsnOoF,4,-5.66,0.679,audio_features,0.824
0.0755,118.975,0.732,https://api.spotify.com/v1/audio-analysis/0YMFcrMtBowDdD5bPz0cgy,0.0281,1,0.000228,7,161600,0YMFcrMtBowDdD5bPz0cgy,Talkin' Bout A Revolution,67,spotify:track:0YMFcrMtBowDdD5bPz0cgy,0.329,https://api.spotify.com/v1/tracks/0YMFcrMtBowDdD5bPz0cgy,4,-6.178,0.671,audio_features,0.561
0.0748,127.996,0.921,https://api.spotify.com/v1/audio-analysis/7h6GwtJG2EgQoQzYATWFgM,0.172,0,0,9,212812,7h6GwtJG2EgQoQzYATWFgM,Heavy Fetein,38,spotify:track:7h6GwtJG2EgQoQzYATWFgM,0.111,https://api.spotify.com/v1/tracks/7h6GwtJG2EgQoQzYATWFgM,4,-4.935,0.704,audio_features,0.79
0.0924,88.931,0.815,https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb,0.12,1,0,2,228827,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,39,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,0.229,https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb,4,-4.328,0.813,audio_features,0.694
0.156,86.318,0.522,https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE,0.159,1,0,8,174133,6V2D8Lls36APk0THDjBDfE,Started From The Bottom,68,spotify:track:6V2D8Lls36APk0THDjBDfE,0.0328,https://api.spotify.com/v1/tracks/6V2D8Lls36APk0THDjBDfE,4,-7.829,0.567,audio_features,0.794
0.0759,172.017,0.762,https://api.spotify.com/v1/audio-analysis/1XM5PgxjpYcF0JuE9nfUbS,0.0565,1,0,0,245360,1XM5PgxjpYcF0JuE9nfUbS,Por Perro,80,spotify:track:1XM5PgxjpYcF0JuE9nfUbS,0.419,https://api.spotify.com/v1/tracks/1XM5PgxjpYcF0JuE9nfUbS,4,-5.147,0.905,audio_features,0.685
0.294,126.006,0.942,https://api.spotify.com/v1/audio-analysis/4xJfsv6gvC41Arv9sD0DQ3,0.159,0,0.000151,6,171870,4xJfsv6gvC41Arv9sD0DQ3,Must've Been (feat. DRAM) - CID Remix,38,spotify:track:4xJfsv6gvC41Arv9sD0DQ3,0.0196,https://api.spotify.com/v1/tracks/4xJfsv6gvC41Arv9sD0DQ3,4,-3.465,0.66,audio_features,0.768
0.0805,165.728,0.596,https://api.spotify.com/v1/audio-analysis/7p4vHnYXkxlzvfePJVpcTr,0.13,1,0.00482,7,297404,7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,80,spotify:track:7p4vHnYXkxlzvfePJVpcTr,0.162,https://api.spotify.com/v1/tracks/7p4vHnYXkxlzvfePJVpcTr,4,-8.214,0.255,audio_features,0.554
0.0705,75.422,0.732,https://api.spotify.com/v1/audio-analysis/0n22yqkitWec0PV6tibWEO,0.27,0,0.000174,10,230408,0n22yqkitWec0PV6tibWEO,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",77,spotify:track:0n22yqkitWec0PV6tibWEO,0.235,https://api.spotify.com/v1/tracks/0n22yqkitWec0PV6tibWEO,4,-7.108,0.864,audio_features,0.68
0.254,125.998,0.481,https://api.spotify.com/v1/audio-analysis/4TBZ0i75gIWHedxf6N4Qwc,0.0335,1,6.78e-06,0,192640,4TBZ0i75gIWHedxf6N4Qwc,I Kissed A Girl,58,spotify:track:4TBZ0i75gIWHedxf6N4Qwc,0.355,https://api.spotify.com/v1/tracks/4TBZ0i75gIWHedxf6N4Qwc,4,-9.577,0.802,audio_features,0.728
0.127,99.913,0.739,https://api.spotify.com/v1/audio-analysis/3NxuezMdSLgt4OwHzBoUhL,0.0327,1,0.000183,10,214137,3NxuezMdSLgt4OwHzBoUhL,Way Back Home,69,spotify:track:3NxuezMdSLgt4OwHzBoUhL,0.405,https://api.spotify.com/v1/tracks/3NxuezMdSLgt4OwHzBoUhL,4,-4.591,0.556,audio_features,0.745
0.424,138.264,0.658,https://api.spotify.com/v1/audio-analysis/0qpG0PjZCCNsbVon8llTGt,0.0347,0,0,0,182960,0qpG0PjZCCNsbVon8llTGt,The Fear,60,spotify:track:0qpG0PjZCCNsbVon8llTGt,0.00751,https://api.spotify.com/v1/tracks/0qpG0PjZCCNsbVon8llTGt,4,-5.682,0.227,audio_features,0.479
0.0847,192.08,0.466,https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp,0.372,1,0.000264,9,240342,4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),81,spotify:track:4at3d5QWnlibMVN75ECDrp,0.711,https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp,4,-11.361,0.223,audio_features,0.611
0.0438,114.02,0.752,https://api.spotify.com/v1/audio-analysis/7lVoniii4QwhNjCeHij2xZ,0.0386,1,0.00165,2,211920,7lVoniii4QwhNjCeHij2xZ,Worst Nites,63,spotify:track:7lVoniii4QwhNjCeHij2xZ,0.00834,https://api.spotify.com/v1/tracks/7lVoniii4QwhNjCeHij2xZ,4,-4.968,0.609,audio_features,0.741
0.0764,119.992,0.558,https://api.spotify.com/v1/audio-analysis/2j0coFK0DTaiTeCwmCRraf,0.0456,0,0.52,11,507332,2j0coFK0DTaiTeCwmCRraf,Indestructible - The Black Madonna Remix,20,spotify:track:2j0coFK0DTaiTeCwmCRraf,0.00191,https://api.spotify.com/v1/tracks/2j0coFK0DTaiTeCwmCRraf,4,-15.216,0.27,audio_features,0.684
0.352,128.008,0.677,https://api.spotify.com/v1/audio-analysis/2gLkzq894rt2gR4lvZpqE5,0.0373,0,0,2,190000,2gLkzq894rt2gR4lvZpqE5,Stronger,68,spotify:track:2gLkzq894rt2gR4lvZpqE5,0.0231,https://api.spotify.com/v1/tracks/2gLkzq894rt2gR4lvZpqE5,4,-4.718,0.134,audio_features,0.571
0.106,138.036,0.389,https://api.spotify.com/v1/audio-analysis/3Yp9EQ8G9S2AlSew3R7p6I,0.0376,1,0.109,4,439000,3Yp9EQ8G9S2AlSew3R7p6I,Heaven Up There,55,spotify:track:3Yp9EQ8G9S2AlSew3R7p6I,0.149,https://api.spotify.com/v1/tracks/3Yp9EQ8G9S2AlSew3R7p6I,4,-9.798,0.169,audio_features,0.403
0.196,167.959,0.728,https://api.spotify.com/v1/audio-analysis/4BYvBCfAWfFs71AWcbsZRG,0.0509,1,0.000708,9,226255,4BYvBCfAWfFs71AWcbsZRG,"Take On Me - 1984 12"" Mix",38,spotify:track:4BYvBCfAWfFs71AWcbsZRG,0.0565,https://api.spotify.com/v1/tracks/4BYvBCfAWfFs71AWcbsZRG,4,-7.743,0.738,audio_features,0.677
0.107,90.025,0.956,https://api.spotify.com/v1/audio-analysis/0ATmjiSoHDCHeeQ9FcvZOW,0.178,0,0,11,252133,0ATmjiSoHDCHeeQ9FcvZOW,The Return,70,spotify:track:0ATmjiSoHDCHeeQ9FcvZOW,0.113,https://api.spotify.com/v1/tracks/0ATmjiSoHDCHeeQ9FcvZOW,4,-4.432,0.65,audio_features,0.8
0.11,113.484,0.659,https://api.spotify.com/v1/audio-analysis/5gQuh120SIYBEtodVIOd4Q,0.0407,1,0,5,213973,5gQuh120SIYBEtodVIOd4Q,Younger,9,spotify:track:5gQuh120SIYBEtodVIOd4Q,0.017,https://api.spotify.com/v1/tracks/5gQuh120SIYBEtodVIOd4Q,4,-6.698,0.117,audio_features,0.544
0.0506,84.5,0.671,https://api.spotify.com/v1/audio-analysis/63BcfK6YAzJYeISaTPr6IO,0.278,0,0,9,249867,63BcfK6YAzJYeISaTPr6IO,Big Poppa,61,spotify:track:63BcfK6YAzJYeISaTPr6IO,0.344,https://api.spotify.com/v1/tracks/63BcfK6YAzJYeISaTPr6IO,4,-5.249,0.798,audio_features,0.765
0.109,124.076,0.706,https://api.spotify.com/v1/audio-analysis/6QDahhhRlfybHU208YxekZ,0.0341,1,0,0,203674,6QDahhhRlfybHU208YxekZ,THROWBACK,29,spotify:track:6QDahhhRlfybHU208YxekZ,0.217,https://api.spotify.com/v1/tracks/6QDahhhRlfybHU208YxekZ,4,-6.371,0.521,audio_features,0.621
0.374,170.124,0.694,https://api.spotify.com/v1/audio-analysis/0n30h31bEKiIHXXzPbkdqy,0.0482,1,0.000128,11,221294,0n30h31bEKiIHXXzPbkdqy,Take You Down,70,spotify:track:0n30h31bEKiIHXXzPbkdqy,0.511,https://api.spotify.com/v1/tracks/0n30h31bEKiIHXXzPbkdqy,4,-3.358,0.163,audio_features,0.285
0.0581,76.983,0.667,https://api.spotify.com/v1/audio-analysis/3TrKVdGzzdS5JiLb2DTVBE,0.13,1,1.2e-05,6,189540,3TrKVdGzzdS5JiLb2DTVBE,Switch,50,spotify:track:3TrKVdGzzdS5JiLb2DTVBE,0.00941,https://api.spotify.com/v1/tracks/3TrKVdGzzdS5JiLb2DTVBE,4,-6.056,0.764,audio_features,0.778
0.0767,91.681,0.282,https://api.spotify.com/v1/audio-analysis/69l8nFPu0LWmnoJX7YSVYc,0.0295,1,0.0267,9,268707,69l8nFPu0LWmnoJX7YSVYc,You've Got A Friend,64,spotify:track:69l8nFPu0LWmnoJX7YSVYc,0.681,https://api.spotify.com/v1/tracks/69l8nFPu0LWmnoJX7YSVYc,4,-15.359,0.445,audio_features,0.695
0.378,125.986,0.711,https://api.spotify.com/v1/audio-analysis/4qIHh9PA8XuowZM8hyx3HG,0.051,0,0.000322,4,224836,4qIHh9PA8XuowZM8hyx3HG,Matta,43,spotify:track:4qIHh9PA8XuowZM8hyx3HG,0.235,https://api.spotify.com/v1/tracks/4qIHh9PA8XuowZM8hyx3HG,4,-8.683,0.797,audio_features,0.812
0.099,120.055,0.754,https://api.spotify.com/v1/audio-analysis/6eLzbtSMbVP0Z6uZgjT4oE,0.126,1,0.00232,8,181000,6eLzbtSMbVP0Z6uZgjT4oE,Genging,45,spotify:track:6eLzbtSMbVP0Z6uZgjT4oE,0.00241,https://api.spotify.com/v1/tracks/6eLzbtSMbVP0Z6uZgjT4oE,4,-7.002,0.459,audio_features,0.929
0.0852,140.079,0.981,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,0.174,1,0.00677,6,165907,6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,72,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,0.00242,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,4,-7.102,0.234,audio_features,0.317
0.115,95.078,0.655,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,0.137,1,0,0,207333,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",76,spotify:track:5HQVUIKwCEXpe7JIHyY734,0.0525,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,4,-6.425,0.531,audio_features,0.715
0.133,129.401,0.559,https://api.spotify.com/v1/audio-analysis/1r3kj1yMff7ilIsR7hpvUo,0.0369,1,0.433,2,345680,1r3kj1yMff7ilIsR7hpvUo,Maggie May - Remastered Version,51,spotify:track:1r3kj1yMff7ilIsR7hpvUo,0.717,https://api.spotify.com/v1/tracks/1r3kj1yMff7ilIsR7hpvUo,4,-10.568,0.527,audio_features,0.62
0.0556,123.014,0.804,https://api.spotify.com/v1/audio-analysis/0gMieuB4BEzuKMSQqRleLP,0.124,1,0.529,5,296646,0gMieuB4BEzuKMSQqRleLP,XTC,31,spotify:track:0gMieuB4BEzuKMSQqRleLP,0.000835,https://api.spotify.com/v1/tracks/0gMieuB4BEzuKMSQqRleLP,4,-6.44,0.638,audio_features,0.844
0.0388,136.008,0.923,https://api.spotify.com/v1/audio-analysis/1mvl4McrgpDUwusRRrn7UU,0.107,1,7.31e-06,7,165773,1mvl4McrgpDUwusRRrn7UU,"Save Water, Drink Beer",46,spotify:track:1mvl4McrgpDUwusRRrn7UU,0.0299,https://api.spotify.com/v1/tracks/1mvl4McrgpDUwusRRrn7UU,4,-3.669,0.646,audio_features,0.572
0.186,106.554,0.74,https://api.spotify.com/v1/audio-analysis/4g6dgkDOt1KvMK8xxochEb,0.0567,0,2.15e-05,9,316747,4g6dgkDOt1KvMK8xxochEb,Notorious - Extended Mix,28,spotify:track:4g6dgkDOt1KvMK8xxochEb,0.493,https://api.spotify.com/v1/tracks/4g6dgkDOt1KvMK8xxochEb,4,-9.77,0.832,audio_features,0.803
0.131,100.747,0.598,https://api.spotify.com/v1/audio-analysis/189NJ59FgEoGzBnyKZzreG,0.205,1,4.05e-05,7,234300,189NJ59FgEoGzBnyKZzreG,Chalice,58,spotify:track:189NJ59FgEoGzBnyKZzreG,0.0284,https://api.spotify.com/v1/tracks/189NJ59FgEoGzBnyKZzreG,4,-4.922,0.645,audio_features,0.691
0.115,115.067,0.857,https://api.spotify.com/v1/audio-analysis/2XoIrz6T7gBLeNVgxcF7wn,0.0717,0,0,4,176536,2XoIrz6T7gBLeNVgxcF7wn,Al Oula,36,spotify:track:2XoIrz6T7gBLeNVgxcF7wn,0.0573,https://api.spotify.com/v1/tracks/2XoIrz6T7gBLeNVgxcF7wn,4,-6.51,0.265,audio_features,0.683
0.135,135.653,0.906,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,0.17,0,0.00229,11,231933,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,71,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.214,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,4,-4.881,0.507,audio_features,0.668
0.747,101.759,0.575,https://api.spotify.com/v1/audio-analysis/3Dbgo1HE3DErIBNDIO4Hyd,0.0966,1,0,9,303434,3Dbgo1HE3DErIBNDIO4Hyd,Blank Space/Stand By Me - Live From Spotify London,70,spotify:track:3Dbgo1HE3DErIBNDIO4Hyd,0.407,https://api.spotify.com/v1/tracks/3Dbgo1HE3DErIBNDIO4Hyd,4,-6.728,0.502,audio_features,0.764
0.63,176.01,0.794,https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8,0.035,1,0,11,213827,6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,65,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,0.0697,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8,4,-5.417,0.79,audio_features,0.554
0.83,117.981,0.796,https://api.spotify.com/v1/audio-analysis/6FsX9z6NX1A71BBd9Fjsfw,0.161,1,0,1,211525,6FsX9z6NX1A71BBd9Fjsfw,Song For You (feat. Innanet James),27,spotify:track:6FsX9z6NX1A71BBd9Fjsfw,0.414,https://api.spotify.com/v1/tracks/6FsX9z6NX1A71BBd9Fjsfw,4,-6.745,0.784,audio_features,0.767
0.0812,93.022,0.733,https://api.spotify.com/v1/audio-analysis/6ayCEojiJIe5d8DwXVlGU4,0.0448,1,0,0,222483,6ayCEojiJIe5d8DwXVlGU4,Domingo (feat. Cosculluela),65,spotify:track:6ayCEojiJIe5d8DwXVlGU4,0.124,https://api.spotify.com/v1/tracks/6ayCEojiJIe5d8DwXVlGU4,4,-6.587,0.571,audio_features,0.816
0.297,152.101,0.807,https://api.spotify.com/v1/audio-analysis/3hQyytc08DLPP6vh7BX89p,0.0431,1,0.00242,2,266960,3hQyytc08DLPP6vh7BX89p,You're The One,60,spotify:track:3hQyytc08DLPP6vh7BX89p,0.0123,https://api.spotify.com/v1/tracks/3hQyytc08DLPP6vh7BX89p,4,-5.805,0.575,audio_features,0.553
0.352,87.529,0.684,https://api.spotify.com/v1/audio-analysis/5ylmWIAokd200SosRLh3tZ,0.0369,0,0,11,223558,5ylmWIAokd200SosRLh3tZ,Makanak Khaly,32,spotify:track:5ylmWIAokd200SosRLh3tZ,0.117,https://api.spotify.com/v1/tracks/5ylmWIAokd200SosRLh3tZ,4,-5.215,0.706,audio_features,0.485
0.0987,145.842,0.852,https://api.spotify.com/v1/audio-analysis/62P7fO0DQJXHNFQ0oqCB4S,0.0468,1,0,2,173536,62P7fO0DQJXHNFQ0oqCB4S,1234,35,spotify:track:62P7fO0DQJXHNFQ0oqCB4S,0.0621,https://api.spotify.com/v1/tracks/62P7fO0DQJXHNFQ0oqCB4S,4,-1.914,0.48,audio_features,0.616
0.298,179.023,0.98,https://api.spotify.com/v1/audio-analysis/4lt3cXW4RkvkHRG4x3K3P4,0.308,0,0.00315,7,282653,4lt3cXW4RkvkHRG4x3K3P4,Kickstart My Heart,6,spotify:track:4lt3cXW4RkvkHRG4x3K3P4,0.00121,https://api.spotify.com/v1/tracks/4lt3cXW4RkvkHRG4x3K3P4,4,-3.626,0.239,audio_features,0.366
0.284,88.641,0.646,https://api.spotify.com/v1/audio-analysis/6MdqqkQ8sSC0WB4i8PyRuQ,0.288,0,0,1,304600,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,79,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,0.303,https://api.spotify.com/v1/tracks/6MdqqkQ8sSC0WB4i8PyRuQ,4,-4.674,0.67,audio_features,0.868
0.101,139.964,0.593,https://api.spotify.com/v1/audio-analysis/5QdeLP1eyBTlOmzGXuzwWq,0.309,0,0,10,169704,5QdeLP1eyBTlOmzGXuzwWq,Pray For The Drip (feat. Offset),73,spotify:track:5QdeLP1eyBTlOmzGXuzwWq,0.0594,https://api.spotify.com/v1/tracks/5QdeLP1eyBTlOmzGXuzwWq,4,-6.57,0.209,audio_features,0.83
0.0559,122.972,0.966,https://api.spotify.com/v1/audio-analysis/5JSP1iHQpWDcECExt9jbfz,0.0683,1,0.031,7,202927,5JSP1iHQpWDcECExt9jbfz,Rolling Stone,31,spotify:track:5JSP1iHQpWDcECExt9jbfz,0.0277,https://api.spotify.com/v1/tracks/5JSP1iHQpWDcECExt9jbfz,4,-2.945,0.757,audio_features,0.676
0.295,104.051,0.703,https://api.spotify.com/v1/audio-analysis/1BwrMGGhPA6GarWIYaFrW8,0.0753,0,0.000607,0,278867,1BwrMGGhPA6GarWIYaFrW8,La Vida Es Un Carnaval,65,spotify:track:1BwrMGGhPA6GarWIYaFrW8,0.49,https://api.spotify.com/v1/tracks/1BwrMGGhPA6GarWIYaFrW8,4,-6.436,0.869,audio_features,0.81
0.0671,126.017,0.966,https://api.spotify.com/v1/audio-analysis/14xRN4tmWY5ZY7bTNmMUos,0.0407,1,0.953,2,207772,14xRN4tmWY5ZY7bTNmMUos,Drift,54,spotify:track:14xRN4tmWY5ZY7bTNmMUos,0.00611,https://api.spotify.com/v1/tracks/14xRN4tmWY5ZY7bTNmMUos,4,-3.568,0.0615,audio_features,0.496
0.0906,133.963,0.253,https://api.spotify.com/v1/audio-analysis/0cTzMe8QgsrfIU4RQnmhF7,0.101,1,0.000514,5,198929,0cTzMe8QgsrfIU4RQnmhF7,Baby,26,spotify:track:0cTzMe8QgsrfIU4RQnmhF7,0.597,https://api.spotify.com/v1/tracks/0cTzMe8QgsrfIU4RQnmhF7,4,-12.17,0.387,audio_features,0.761
0.198,122.029,0.759,https://api.spotify.com/v1/audio-analysis/1GMz2iLCrfL30q8eQIQWHX,0.0449,1,0,0,194533,1GMz2iLCrfL30q8eQIQWHX,Simple Romance,58,spotify:track:1GMz2iLCrfL30q8eQIQWHX,0.191,https://api.spotify.com/v1/tracks/1GMz2iLCrfL30q8eQIQWHX,4,-2.937,0.818,audio_features,0.784
0.107,82.695,0.819,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,0.341,0,0,10,187973,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,83,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.106,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,4,-4.078,0.747,audio_features,0.444
0.0803,95.3,0.906,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,0.195,0,0,3,161507,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,71,spotify:track:4LwU4Vp6od3Sb08CsP99GC,0.0279,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,4,-2.494,0.291,audio_features,0.916
0.24,126.01,0.916,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,0.0397,0,0.00762,6,189127,0gb1J5UrTpzaU1s3nupgCd,No Money,74,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0.0282,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,4,-4.014,0.803,audio_features,0.671
0.118,125.905,0.77,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,0.149,1,1.1e-05,6,184560,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,94,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.176,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,4,-5.335,0.163,audio_features,0.694
0.0725,107.993,0.857,https://api.spotify.com/v1/audio-analysis/55FfjysE48wRK1BenOCZGx,0.0784,0,0,6,182433,55FfjysE48wRK1BenOCZGx,Like It Hot,41,spotify:track:55FfjysE48wRK1BenOCZGx,0.0161,https://api.spotify.com/v1/tracks/55FfjysE48wRK1BenOCZGx,4,-4.385,0.582,audio_features,0.809
0.0587,134.559,0.795,https://api.spotify.com/v1/audio-analysis/6Kuz9kI0s78PCzqDJuGLUG,0.0403,1,0.358,0,319758,6Kuz9kI0s78PCzqDJuGLUG,Jona,10,spotify:track:6Kuz9kI0s78PCzqDJuGLUG,0.639,https://api.spotify.com/v1/tracks/6Kuz9kI0s78PCzqDJuGLUG,4,-8.241,0.968,audio_features,0.699
0.348,100.03,0.705,https://api.spotify.com/v1/audio-analysis/5153LWKMJiMNIRCChGN4Ja,0.0444,0,0,0,167195,5153LWKMJiMNIRCChGN4Ja,Hands,71,spotify:track:5153LWKMJiMNIRCChGN4Ja,0.0175,https://api.spotify.com/v1/tracks/5153LWKMJiMNIRCChGN4Ja,4,-5.057,0.599,audio_features,0.719
